"Station","Survey_Type","Start_Date","Survey_Start_Time","End_Date","Survey_End_Time","Segment","Seg_dist_m","Parent_Trail_LongName","Start_Date_Start_Time","End_Date_End_Time","Effort_hrs"
"TBS","Night",2024-07-15,"8:14 PM",2024-07-15,"11:42 PM","ANAC-01",388,"Anaconda-Lago",2024-07-15 20:14:00,2024-07-15 23:42:00,3.46666666666667
"TBS","Night",2024-07-15,"8:14 PM",2024-07-15,"11:42 PM","LAGO-02",1450,"Anaconda-Lago",2024-07-15 20:14:00,2024-07-15 23:42:00,3.46666666666667
"TBS","Night",2024-07-14,"8:51 PM",2024-07-15,"12:05 AM","HAPL-01",2220,"Harpia Plot-Harpia",2024-07-14 20:51:00,2024-07-15 00:05:00,3.23333333333333
"TBS","Night",2024-07-14,"8:51 PM",2024-07-15,"12:05 AM","HARP-01",483,"Harpia Plot-Harpia",2024-07-14 20:51:00,2024-07-15 00:05:00,3.23333333333333
"TBS","Night",2024-07-11,"8:08 PM",2024-07-11,"10:57 PM","GUAC-03",279,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-07-11 20:08:00,2024-07-11 22:57:00,2.81666666666667
"TBS","Night",2024-07-11,"8:08 PM",2024-07-11,"10:57 PM","PUMA-01",750,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-07-11 20:08:00,2024-07-11 22:57:00,2.81666666666667
"TBS","Night",2024-07-11,"8:08 PM",2024-07-11,"10:57 PM","PUMA-02",388,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-07-11 20:08:00,2024-07-11 22:57:00,2.81666666666667
"TBS","Night",2024-07-11,"8:08 PM",2024-07-11,"10:57 PM","HARP-05",740,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-07-11 20:08:00,2024-07-11 22:57:00,2.81666666666667
"TBS","Night",2024-07-11,"8:08 PM",2024-07-11,"10:57 PM","TCHO-01",481,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-07-11 20:08:00,2024-07-11 22:57:00,2.81666666666667
"TBS","Night",2024-07-10,"8:07 PM",2024-07-10,"10:58 PM","GUAC-01",230,"Guacamayo-Danta-Lago",2024-07-10 20:07:00,2024-07-10 22:58:00,2.85
"TBS","Night",2024-07-10,"8:07 PM",2024-07-10,"10:58 PM","GUAC-02",301,"Guacamayo-Danta-Lago",2024-07-10 20:07:00,2024-07-10 22:58:00,2.85
"TBS","Night",2024-07-10,"8:07 PM",2024-07-10,"10:58 PM","DANT-01",591,"Guacamayo-Danta-Lago",2024-07-10 20:07:00,2024-07-10 22:58:00,2.85
"TBS","Night",2024-07-10,"8:07 PM",2024-07-10,"10:58 PM","LAGO-01",719,"Guacamayo-Danta-Lago",2024-07-10 20:07:00,2024-07-10 22:58:00,2.85
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-01",53,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-02",170,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-03",388,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MURC-01",156,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MURC-02",122,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","PUEN-01",144,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MUPO-01",410,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-04",387,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-05",250,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","MAPO-06",359,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","CHIO-03",61,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"TBS","Night",2024-07-08,"8:01 PM",2024-07-08,"10:53 PM","NUMA-01",290,"Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa",2024-07-08 20:01:00,2024-07-08 22:53:00,2.86666666666667
"YRS","Night",2024-07-06,"8:29 PM",2024-07-06,"11:28 PM","FPPE-03",88,"Forest Plot Perimeter",2024-07-06 20:29:00,2024-07-06 23:28:00,2.98333333333333
"YRS","Night",2024-07-06,"8:29 PM",2024-07-06,"11:28 PM","FPPE-04",662,"Forest Plot Perimeter",2024-07-06 20:29:00,2024-07-06 23:28:00,2.98333333333333
"YRS","Night",2024-07-06,"8:29 PM",2024-07-06,"11:28 PM","FPPE-05",291,"Forest Plot Perimeter",2024-07-06 20:29:00,2024-07-06 23:28:00,2.98333333333333
"YRS","Night",2024-07-06,"8:29 PM",2024-07-06,"11:28 PM","FPPE-02",2520,"Forest Plot Perimeter",2024-07-06 20:29:00,2024-07-06 23:28:00,2.98333333333333
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","YCHO-01",1230,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","KINK-01",321,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","NAPO-04",220,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","BARI-02",183,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","BARI-01",340,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","TINA-01",65,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-04,"8:12 PM",2024-07-04,"11:00 PM","BOTA-01",142,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-07-04 20:12:00,2024-07-04 23:00:00,2.8
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","CEIB-01",490,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","PERU-01",250,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","PERU-02",738,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","PERU-03",175,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","PERU-04",259,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-03,"8:11 PM",2024-07-03,"11:07 PM","PERU-05",301,"Ceiba-Peru",2024-07-03 20:11:00,2024-07-03 23:07:00,2.93333333333333
"YRS","Night",2024-07-02,"8:00 PM",2024-07-02,"11:11 PM","FPPE-03",88,"Forest Plot Perimeter",2024-07-02 20:00:00,2024-07-02 23:11:00,3.18333333333333
"YRS","Night",2024-07-02,"8:00 PM",2024-07-02,"11:11 PM","FPPE-04",662,"Forest Plot Perimeter",2024-07-02 20:00:00,2024-07-02 23:11:00,3.18333333333333
"YRS","Night",2024-07-02,"8:00 PM",2024-07-02,"11:11 PM","FPPE-05",291,"Forest Plot Perimeter",2024-07-02 20:00:00,2024-07-02 23:11:00,3.18333333333333
"YRS","Night",2024-07-02,"8:00 PM",2024-07-02,"11:11 PM","FPPE-02",2520,"Forest Plot Perimeter",2024-07-02 20:00:00,2024-07-02 23:11:00,3.18333333333333
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","GAWA-01",272,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","GAWA-02",650,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","GAWA-03",692,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","YCHO-02",691,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","KINK-01",321,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","NAPO-05",243,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","TUCA-01",240,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-29,"8:04 PM",2024-06-29,"11:19 PM","GARZ-01",223,"Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza",2024-06-29 20:04:00,2024-06-29 23:19:00,3.25
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","YCHO-01",1230,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","KINK-01",321,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","NAPO-04",220,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","BARI-02",183,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","BARI-01",340,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","TINA-01",65,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"YRS","Night",2024-06-27,"8:07 PM",2024-06-27,"11:04 PM","BOTA-01",142,"Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico",2024-06-27 20:07:00,2024-06-27 23:04:00,2.95
"TBS","Night",2024-06-23,"8:00 PM",2024-06-23,"10:36 PM","MAPO-02",170,"Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo",2024-06-23 20:00:00,2024-06-23 22:36:00,2.6
"TBS","Night",2024-06-23,"8:00 PM",2024-06-23,"10:36 PM","MAPO-03",388,"Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo",2024-06-23 20:00:00,2024-06-23 22:36:00,2.6
"TBS","Night",2024-06-23,"8:00 PM",2024-06-23,"10:36 PM","MURC-01",156,"Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo",2024-06-23 20:00:00,2024-06-23 22:36:00,2.6
"TBS","Night",2024-06-23,"8:00 PM",2024-06-23,"10:36 PM","PUEN-01",144,"Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo",2024-06-23 20:00:00,2024-06-23 22:36:00,2.6
"TBS","Night",2024-06-23,"8:00 PM",2024-06-23,"10:36 PM","MUPO-01",410,"Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo",2024-06-23 20:00:00,2024-06-23 22:36:00,2.6
"TBS","Night",2024-06-22,"8:06 PM",2024-06-22,"10:29 PM","ANAC-01",388,"Anaconda-Lago",2024-06-22 20:06:00,2024-06-22 22:29:00,2.38333333333333
"TBS","Night",2024-06-22,"8:06 PM",2024-06-22,"10:29 PM","LAGO-02",1450,"Anaconda-Lago",2024-06-22 20:06:00,2024-06-22 22:29:00,2.38333333333333
"TBS","Night",2024-06-22,"8:06 PM",2024-06-22,"10:29 PM","LAGO-01",719,"Anaconda-Lago",2024-06-22 20:06:00,2024-06-22 22:29:00,2.38333333333333
"TBS","Night",2024-06-21,"8:11 PM",2024-06-21,"9:36 PM","MAPO-01",53,"Matapalo-Harpia",2024-06-21 20:11:00,2024-06-21 21:36:00,1.41666666666667
"TBS","Night",2024-06-21,"8:11 PM",2024-06-21,"9:36 PM","MAPO-02",170,"Matapalo-Harpia",2024-06-21 20:11:00,2024-06-21 21:36:00,1.41666666666667
"TBS","Night",2024-06-21,"8:11 PM",2024-06-21,"9:36 PM","HARP-01",483,"Matapalo-Harpia",2024-06-21 20:11:00,2024-06-21 21:36:00,1.41666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","GUAC-03",279,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","PUMA-01",750,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","PUMA-02",388,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","HARP-05",740,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","TCHO-01",481,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-19,"7:58 PM",2024-06-19,"10:50 PM","GUAC-01",230,"Guacamayo-Puma-Harpia-Chorongo-Guacamayo",2024-06-19 19:58:00,2024-06-19 22:50:00,2.86666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-01",53,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-02",170,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-03",388,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MURC-01",156,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MURC-02",122,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-04",387,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-05",250,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MAPO-06",359,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","CHIO-03",61,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","NUMA-01",290,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-17,"8:04 PM",2024-06-18,"12:11 AM","MANU-01",194,"Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo",2024-06-17 20:04:00,2024-06-18 00:11:00,4.11666666666667
"TBS","Night",2024-06-13,"8:59 PM",2024-06-13,"11:54 PM","GUAC-01",230,"Guacamayo-Danta-Lago",2024-06-13 20:59:00,2024-06-13 23:54:00,2.91666666666667
"TBS","Night",2024-06-13,"8:59 PM",2024-06-13,"11:54 PM","GUAC-02",301,"Guacamayo-Danta-Lago",2024-06-13 20:59:00,2024-06-13 23:54:00,2.91666666666667
"TBS","Night",2024-06-13,"8:59 PM",2024-06-13,"11:54 PM","DANT-01",591,"Guacamayo-Danta-Lago",2024-06-13 20:59:00,2024-06-13 23:54:00,2.91666666666667
"TBS","Night",2024-06-13,"8:59 PM",2024-06-13,"11:54 PM","LAGO-01",719,"Guacamayo-Danta-Lago",2024-06-13 20:59:00,2024-06-13 23:54:00,2.91666666666667
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","NUMA-02",268,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","CHIO-03",61,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","CHIO-02",1000,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","CHIO-01",609,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","MAPO-06",359,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Night",2024-06-11,"8:37 PM",2024-06-11,"11:36 PM","NUMA-01",290,"Numa-Chichico-Matapalo-Chichico-Numa",2024-06-11 20:37:00,2024-06-11 23:36:00,2.98333333333333
"TBS","Afternoon",2025-06-05,"2:20 PM",2025-06-05,"3:57 PM","TCHO-02",830,"Chorongo",2025-06-05 14:20:00,2025-06-05 15:57:00,1.61666666666667
"TBS","Afternoon",2025-06-05,"2:20 PM",2025-06-05,"3:57 PM","MATA-01",1030,"Mata-Mata",2025-06-05 14:20:00,2025-06-05 15:57:00,1.61666666666667
"TBS","Afternoon",2025-06-08,"1:47 PM",2025-06-08,"4:03 PM","PARA-01",3522,"Parahuaco",2025-06-08 13:47:00,2025-06-08 16:03:00,2.26666666666667
"YRS","Afternoon",2025-06-11,"3:06 PM",2025-06-11,"5:43 PM","FPPE-01",171,"Forest Plot Perimeter",2025-06-11 15:06:00,2025-06-11 17:43:00,2.61666666666667
"YRS","Afternoon",2025-06-11,"3:06 PM",2025-06-11,"5:43 PM","FPPE-02",2520,"Forest Plot Perimeter",2025-06-11 15:06:00,2025-06-11 17:43:00,2.61666666666667
"YRS","Afternoon",2025-06-11,"3:06 PM",2025-06-11,"5:43 PM","FPPE-03",88,"Forest Plot Perimeter",2025-06-11 15:06:00,2025-06-11 17:43:00,2.61666666666667
"YRS","Afternoon",2025-06-11,"3:06 PM",2025-06-11,"5:43 PM","FPPE-04",662,"Forest Plot Perimeter",2025-06-11 15:06:00,2025-06-11 17:43:00,2.61666666666667
"YRS","Afternoon",2025-06-11,"3:06 PM",2025-06-11,"5:43 PM","FPPE-05",291,"Forest Plot Perimeter",2025-06-11 15:06:00,2025-06-11 17:43:00,2.61666666666667
"YRS","Afternoon",2025-06-16,"2:18 PM",2025-06-16,"3:16 PM","CEIB-02",463,"Ceiba",2025-06-16 14:18:00,2025-06-16 15:16:00,0.966666666666667
"YRS","Afternoon",2025-06-16,"2:18 PM",2025-06-16,"3:16 PM","PERU-01",250,"Peru",2025-06-16 14:18:00,2025-06-16 15:16:00,0.966666666666667
"YRS","Afternoon",2025-06-16,"2:18 PM",2025-06-16,"3:16 PM","RENA-01",272,"Renacuajo",2025-06-16 14:18:00,2025-06-16 15:16:00,0.966666666666667
"YRS","Afternoon",2025-06-16,"2:18 PM",2025-06-16,"3:16 PM","MIRA-01",550,"Mirador",2025-06-16 14:18:00,2025-06-16 15:16:00,0.966666666666667
"TBS","Afternoon",2025-06-21,"3:46 PM",2025-06-21,"4:59 PM","GUAC-02",301,"Guacamayo",2025-06-21 15:46:00,2025-06-21 16:59:00,1.21666666666667
"TBS","Afternoon",2025-06-21,"3:46 PM",2025-06-21,"4:59 PM","DANT-01",591,"Danta",2025-06-21 15:46:00,2025-06-21 16:59:00,1.21666666666667
"TBS","Afternoon",2025-06-21,"3:46 PM",2025-06-21,"4:59 PM","LAGO-01",719,"Lago",2025-06-21 15:46:00,2025-06-21 16:59:00,1.21666666666667
"TBS","Afternoon",2025-06-23,"2:52 PM",2025-06-23,"5:22 PM","HARP-05",740,"Harpia",2025-06-23 14:52:00,2025-06-23 17:22:00,2.5
"TBS","Afternoon",2025-06-23,"2:52 PM",2025-06-23,"5:22 PM","HARP-04",511,"Harpia",2025-06-23 14:52:00,2025-06-23 17:22:00,2.5
"TBS","Afternoon",2025-06-23,"2:52 PM",2025-06-23,"5:22 PM","HARP-03",940,"Harpia",2025-06-23 14:52:00,2025-06-23 17:22:00,2.5
"TBS","Afternoon",2025-06-23,"2:52 PM",2025-06-23,"5:22 PM","MATA-01",1030,"Mata-Mata",2025-06-23 14:52:00,2025-06-23 17:22:00,2.5
"TBS","Afternoon",2025-06-26,"2:10 PM",2025-06-26,"3:49 PM","GUAC-04",1912,"Guacamayo",2025-06-26 14:10:00,2025-06-26 15:49:00,1.65
"TBS","Afternoon",2025-06-30,"2:34 PM",2025-06-30,"3:37 PM","HARP-02",1744,"Harpia",2025-06-30 14:34:00,2025-06-30 15:37:00,1.05
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","MAPO-03",388,"Matapalo",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","MAPO-04",387,"Matapalo",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","MAPO-05",250,"Matapalo",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","MAPO-06",359,"Matapalo",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","CHIO-03",61,"Chichico",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"TBS","Afternoon",2025-07-01,"2:34 PM",2025-07-01,"3:48 PM","NUMA-01",290,"Numa",2025-07-01 14:34:00,2025-07-01 15:48:00,1.23333333333333
"YRS","Afternoon",2025-07-05,"2:45 PM",2025-07-05,"4:12 PM","YCHO-01",1230,"Chorongo",2025-07-05 14:45:00,2025-07-05 16:12:00,1.45
"YRS","Afternoon",2025-07-05,"2:45 PM",2025-07-05,"4:12 PM","KINK-01",321,"Kinkajou",2025-07-05 14:45:00,2025-07-05 16:12:00,1.45
"YRS","Afternoon",2025-07-05,"2:45 PM",2025-07-05,"4:12 PM","NAPO-05",243,"Napo",2025-07-05 14:45:00,2025-07-05 16:12:00,1.45
"YRS","Afternoon",2025-07-05,"2:45 PM",2025-07-05,"4:12 PM","TUCA-01",240,"Tucan",2025-07-05 14:45:00,2025-07-05 16:12:00,1.45
"YRS","Afternoon",2025-07-08,"2:32 PM",2025-07-08,"4:40 PM","COCA-01",301,"Coca",2025-07-08 14:32:00,2025-07-08 16:40:00,2.13333333333333
"YRS","Afternoon",2025-07-08,"2:32 PM",2025-07-08,"4:40 PM","CEIB-02",463,"Ceiba",2025-07-08 14:32:00,2025-07-08 16:40:00,2.13333333333333
"YRS","Afternoon",2025-07-08,"2:32 PM",2025-07-08,"4:40 PM","PERU-01",250,"Peru",2025-07-08 14:32:00,2025-07-08 16:40:00,2.13333333333333
"YRS","Afternoon",2025-07-08,"2:32 PM",2025-07-08,"4:40 PM","RENA-01",272,"Renacuajo",2025-07-08 14:32:00,2025-07-08 16:40:00,2.13333333333333
"YRS","Afternoon",2025-07-08,"2:32 PM",2025-07-08,"4:40 PM","PERU-02",738,"Peru",2025-07-08 14:32:00,2025-07-08 16:40:00,2.13333333333333
