Date,Station,Survey_Type,Segment,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Habitat_Type
7/1/2025,TBS,Night,HAPL-01,8:48 PM,11:22 PM,Lizard,LZ122,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,Varzea
7/1/2025,TBS,Night,HAPL-01,8:48 PM,11:22 PM,Frog,FG489,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/1/2025,TBS,Night,HARP-01,8:48 PM,11:22 PM,Frog,FG490,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/1/2025,TBS,Night,HARP-01,8:48 PM,11:22 PM,Frog,FG491,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
7/2/2025,TBS,Night,ANAC-01,8:06 PM,10:53 PM,Frog,FG492,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/2/2025,TBS,Night,ANAC-01,8:06 PM,10:53 PM,Frog,FG493,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
7/2/2025,TBS,Night,ANAC-01,8:06 PM,10:53 PM,Frog,FG494,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
7/2/2025,TBS,Night,ANAC-01,8:06 PM,10:53 PM,Salamander,SL43,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG495,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG496,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Lizard,LZ123,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Lizard,LZ124,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Lizard,LZ125,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Lizard,LZ126,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG497,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Lizard,LZ127,Anolidae,Unknown,Anoles,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG498,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG499,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/2/2025,TBS,Night,LAGO-02,8:06 PM,10:53 PM,Frog,FG500,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Lizard,LZ128,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Frog,FG501,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Lizard,LZ129,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Frog,FG502,Leptodactylidae,Leptodactylus pentadactylus,Smoky Jungle Frog,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Lizard,LZ130,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Lizard,LZ131,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Frog,FG503,Hylidae,Boana spp.,Gladiator Treefrogs,Varzea
7/2/2025,TBS,Night,LAGO-01,8:06 PM,10:53 PM,Frog,FG504,Hylidae,Boana spp.,Gladiator Treefrogs,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Lizard,LZ132,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL44,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Lizard,LZ133,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG505,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG506,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL45,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL46,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Lizard,LZ134,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL47,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG507,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG508,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL48,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Lizard,LZ135,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL49,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG509,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG510,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG511,Hylidae,Boana appendiculata,Canelos Treefrog,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL50,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL51,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG512,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG513,Hylidae,Boana appendiculata,Canelos Treefrog,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG514,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL52,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,Terrafirme
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG515,Hylidae,Boana spp.,Gladiator Treefrogs,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Frog,FG516,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Varzea
7/4/2025,YRS,Night,FPPE-05,8:21 PM,11:39 PM,Salamander,SL53,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/5/2025,YRS,Afternoon,YCHO-01,2:45 PM,4:12 PM,Frog,FG517,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,Terrafirme
7/5/2025,YRS,Afternoon,YCHO-01,2:45 PM,4:12 PM,Frog,FG518,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,Terrafirme
7/5/2025,YRS,Afternoon,YCHO-01,2:45 PM,4:12 PM,Frog,FG519,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Terrafirme
7/5/2025,YRS,Afternoon,YCHO-01,2:45 PM,4:12 PM,Lizard,LZ136,Teiidae,Kentropyx pelviceps,Forest Whiptail,Terrafirme
7/5/2025,YRS,Night,COCA-01,8:26 PM,11:30 PM,Frog,FG520,Hylidae,Boana geographicans,Map Treefrog,Terrafirme
7/5/2025,YRS,Night,COCA-01,8:26 PM,11:30 PM,Frog,FG521,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Lizard,LZ137,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Frog,FG522,Hylidae,Boana appendiculata,Canelos Treefrog,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Salamander,SL54,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Frog,FG523,Hylidae,Boana appendiculata,Canelos Treefrog,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Lizard,LZ138,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Frog,FG524,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,Terrafirme
7/5/2025,YRS,Night,CEIB-02,8:26 PM,11:30 PM,Salamander,SL55,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/5/2025,YRS,Night,PERU-01,8:26 PM,11:30 PM,Salamander,SL56,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Salamander,SL57,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Frog,FG525,Hylidae,Boana spp.,Gladiator Treefrogs,Terrafirme
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Lizard,LZ139,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Terrafirme
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Frog,FG526,Hylidae,Unknown,Tree Frogs and Allies,Varzea
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Frog,FG527,"weird ground frog in valley, looked like big head x treefrog",,,Varzea
7/5/2025,YRS,Night,PERU-02,8:26 PM,11:30 PM,Frog,FG528,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
7/5/2025,YRS,Night,PERU-03,8:26 PM,11:30 PM,Frog,FG529,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Terrafirme
7/5/2025,YRS,Night,PERU-03,8:26 PM,11:30 PM,Frog,FG530,Hylidae,Osteocephalus taurinus,Manaus Spiny-backed Treefrog,Terrafirme
7/5/2025,YRS,Night,PERU-03,8:26 PM,11:30 PM,Lizard,LZ140,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Terrafirme
7/5/2025,YRS,Night,PERU-03,8:26 PM,11:30 PM,Frog,FG531,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/5/2025,YRS,Night,PERU-04,8:26 PM,11:30 PM,Frog,FG532,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Terrafirme
7/5/2025,YRS,Night,PERU-04,8:26 PM,11:30 PM,Frog,FG533,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/5/2025,YRS,Night,PERU-05,8:26 PM,11:30 PM,Frog,FG534,Hylidae,Scinax garbei,Eirunepe Snouted Tree Frog,Terrafirme
7/5/2025,YRS,Night,PERU-05,8:26 PM,11:30 PM,Frog,FG535,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Varzea
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG536,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Lizard,LZ141,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG537,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG538,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG539,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG540,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG541,Hylidae,weird treefrog,,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Salamander,SL58,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG542,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG543,Hylidae,Osteocephalus taurinus,Manaus Spiny-backed Treefrog,Terrafirme
7/6/2025,YRS,Night,TORR-01,8:13 PM,10:38 PM,Frog,FG544,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,Varzea
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG545,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL59,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL60,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG546,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG547,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Lizard,LZ142,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG548,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG549,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL61,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG550,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Frog,FG551,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL62,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL63,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL64,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,TORR-01,8:26 PM,11:02 PM,Salamander,SL65,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,FPPE-03,8:26 PM,11:02 PM,Salamander,SL66,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,FPPE-03,8:26 PM,11:02 PM,Salamander,SL67,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,FPIN-01,8:26 PM,11:02 PM,Frog,FG552,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
7/7/2025,YRS,Night,FPIN-01,8:26 PM,11:02 PM,Lizard,LZ143,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,Varzea
7/7/2025,YRS,Night,FPIN-01,8:26 PM,11:02 PM,Salamander,SL68,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/7/2025,YRS,Night,FPIN-01,8:26 PM,11:02 PM,Frog,FG553,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/7/2025,YRS,Night,FPPE-05,8:26 PM,11:02 PM,Salamander,SL69,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/7/2025,YRS,Night,FPPE-01,8:26 PM,11:02 PM,Salamander,SL70,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG554,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG555,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG556,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG557,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG558,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Afternoon,COCA-01,2:32 PM,4:40 PM,Frog,FG559,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Afternoon,CEIB-02,2:32 PM,4:40 PM,Frog,FG560,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/8/2025,YRS,Afternoon,PERU-01,2:32 PM,4:40 PM,Lizard,LZ144,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/8/2025,YRS,Afternoon,RENA-01,2:32 PM,4:40 PM,Frog,FG561,Craugastoridae,Pristimantis conspicillatus,Chirping Robber Frog,Terrafirme
7/8/2025,YRS,Afternoon,RENA-01,2:32 PM,4:40 PM,Frog,FG562,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/8/2025,YRS,Afternoon,RENA-01,2:32 PM,4:40 PM,Lizard,LZ145,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Terrafirme
7/8/2025,YRS,Afternoon,PERU-02,2:32 PM,4:40 PM,Lizard,LZ146,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,Terrafirme
7/8/2025,YRS,Night,PANT-01,8:18 PM,10:59 PM,Frog,FG564,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Varzea
7/8/2025,YRS,Night,PANT-01,8:18 PM,10:59 PM,Frog,FG565,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Varzea
7/8/2025,YRS,Night,PANT-01,8:18 PM,10:59 PM,Salamander,SL71,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/8/2025,YRS,Night,NAPO-02,8:18 PM,10:59 PM,Frog,FG566,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/8/2025,YRS,Night,NAPO-02,8:18 PM,10:59 PM,Frog,FG567,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Night,NAPO-02,8:18 PM,10:59 PM,Frog,FG568,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/8/2025,YRS,Night,NAPO-02,8:18 PM,10:59 PM,Frog,FG569,Hylidae,Boana spp.,Gladiator Treefrogs,Terrafirme
7/8/2025,YRS,Night,NAPO-03,8:18 PM,10:59 PM,Frog,FG570,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
7/8/2025,YRS,Night,NAPO-03,8:18 PM,10:59 PM,Frog,FG571,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Terrafirme
7/8/2025,YRS,Night,NAPO-03,8:18 PM,10:59 PM,Frog,FG572,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Night,TINA-02,8:18 PM,10:59 PM,Frog,FG573,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
7/8/2025,YRS,Night,BOTA-02,8:18 PM,10:59 PM,Frog,FG574,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/8/2025,YRS,Night,BOTA-02,8:18 PM,10:59 PM,Frog,FG575,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/8/2025,YRS,Night,GRFI-01,8:18 PM,10:59 PM,Lizard,LZ147,Anolidae,Anolis scypheus,Yellow-tongued Anole,Terrafirme
7/8/2025,YRS,Night,GRFI-01,8:18 PM,10:59 PM,Salamander,SL72,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Frog,FG576,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Frog,FG577,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Frog,FG578,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Varzea
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Frog,FG579,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Lizard,LZ148,Anolidae,Anolis fuscoauratus,Brown-eared Anole,Varzea
7/11/2025,YRS,Night,GAWA-01,8:14 PM,10:40 PM,Frog,FG580,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/11/2025,YRS,Night,GAWA-02,8:14 PM,10:40 PM,Frog,FG581,unknown,,,Varzea
7/11/2025,YRS,Night,GAWA-02,8:14 PM,10:40 PM,Frog,FG582,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/11/2025,YRS,Night,GAWA-02,8:14 PM,10:40 PM,Frog,FG583,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/11/2025,YRS,Night,GAWA-02,8:14 PM,10:40 PM,Frog,FG584,Hylidae,Boana geographicans,Map Treefrog,Varzea
7/11/2025,YRS,Night,GAWA-03,8:14 PM,10:40 PM,Frog,FG585,Ranidae,Lithobates palmipes,Amazon River Frog,Varzea
7/11/2025,YRS,Night,GAWA-03,8:14 PM,10:40 PM,Frog,FG586,Ranidae,Lithobates palmipes,Amazon River Frog,Varzea
7/11/2025,YRS,Night,GAWA-03,8:14 PM,10:40 PM,Frog,FG587,Ranidae,Lithobates palmipes,Amazon River Frog,Varzea
7/11/2025,YRS,Night,GAWA-03,8:14 PM,10:40 PM,Frog,FG588,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
7/11/2025,YRS,Night,GAWA-03,8:14 PM,10:40 PM,Frog,FG589,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
7/12/2025,YRS,Afternoon,FPPE-06,2:48 PM,4:20 PM,Frog,FG590,Leptodactylidae,Edalorhina perezi,Perez's Snouted Frog,Terrafirme
7/12/2025,YRS,Afternoon,FPPE-01,2:48 PM,4:20 PM,Frog,FG591,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/13/2025,YRS,Night,BOTA-01,8:51 PM,10:41 PM,Frog,FG592,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG593,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,Varzea
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG594,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG595,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,Terrafirme
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG596,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG597,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/13/2025,YRS,Night,TINA-02,8:51 PM,10:41 PM,Frog,FG598,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/13/2025,YRS,Night,NAPO-02,8:51 PM,10:41 PM,Frog,FG599,Hylidae,Boana appendiculata,Canelos Treefrog,Terrafirme
7/13/2025,YRS,Night,NAPO-02,8:51 PM,10:41 PM,Frog,FG600,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,Terrafirme
7/13/2025,YRS,Night,NAPO-02,8:51 PM,10:41 PM,Frog,FG601,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
7/13/2025,YRS,Night,TIMA-01,8:51 PM,10:41 PM,Frog,FG602,Hylidae,Unknown,Tree Frogs and Allies,Terrafirme
7/13/2025,YRS,Night,TIMA-01,8:51 PM,10:41 PM,Frog,FG603,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
7/13/2025,YRS,Night,BARI-01,8:51 PM,10:41 PM,Lizard,LZ149,Anolidae,Anolis scypheus,Yellow-tongued Anole,Varzea
7/13/2025,YRS,Night,BARI-01,8:51 PM,10:41 PM,Frog,FG604,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/14/2025,YRS,Afternoon,GAWA-01,2:15 PM,4:00 PM,Frog,FG605,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Varzea
