Station,Start_Date,End_Date,Start_Date_Start_Time,End_Date_End_Time,Survey_Type,Gross_ID,Common_Name,Tadpole_phase,Family,Genus,Species,Segment,Seg_dist_m,Parent_Trail_LongName,Height_of_Individual,Habitat_Type,Diurnal_Nocturnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,PARA-01,3522,Parahuaco,U,Varzea,Nocturnal
TBS,6/23/2025,6/23/2025,6/23/2025 20:12,6/23/2025 23:04,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,PUPL-04,411,Puma-Puma Plot,U,Varzea,Nocturnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,FPPE-05,291,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,FPPE-05,291,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Nocturnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,NAPO-02,419,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Terrafirme,Nocturnal
YRS,7/11/2025,7/11/2025,7/11/2025 20:14,7/11/2025 22:40,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,GAWA-01,272,Gawape-Chorongo-Kinkajou,U,Varzea,Nocturnal
YRS,7/11/2025,7/11/2025,7/11/2025 20:14,7/11/2025 22:40,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,GAWA-01,272,Gawape-Chorongo-Kinkajou,U,Varzea,Nocturnal
YRS,7/11/2025,7/11/2025,7/11/2025 20:14,7/11/2025 22:40,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,GAWA-02,650,Gawape-Chorongo-Kinkajou,U,Varzea,Nocturnal
YRS,7/11/2025,7/11/2025,7/11/2025 20:14,7/11/2025 22:40,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,GAWA-02,650,Gawape-Chorongo-Kinkajou,U,Varzea,Nocturnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,TINA-02,509,Botanico-Tinamou-Napo-Timatai-Bariso,,Varzea,Nocturnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,BARI-01,340,Botanico-Tinamou-Napo-Timatai-Bariso,U,Varzea,Nocturnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,MIRA-02,592,Mirador,U,Varzea,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Terrafirme,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,NA,RENA-01,272,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Terrafirme,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,PUPL-02,652,Puma-Puma Plot,U,Terrafirme,Nocturnal
TBS,7/20/2024,7/20/2024,7/20/2024 20:06,7/20/2024 23:51,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,PUPL-02,652,Puma-Puma Plot,U,Terrafirme,Nocturnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,PANT-01,103,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Varzea,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,PERU-03,175,Peru-Ceiba,U,Terrafirme,Nocturnal
YRS,7/29/2024,7/29/2024,7/29/2024 20:20,7/29/2024 22:48,Night,Frog,Broad-headed Treefrogs,Yes,Hylidae,Osteocephalus,,TINA-01,65,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,U,Varzea,Nocturnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,FPPE-05,291,Forest Plot Perimeter,U,Varzea,Nocturnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,PERU-03,175,Coca-Ceiba-Peru-Tiputini-Peru,U,Terrafirme,Nocturnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,PERU-04,259,Coca-Ceiba-Peru-Tiputini-Peru,U,Terrafirme,Nocturnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,MIRA-01,550,Mirador,U,Terrafirme,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Cannatella's Spiny-backed Frog,Yes,Hylidae,Osteocephalus,cannatellai,PERU-02,738,Ceiba-Peru,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Flat-headed Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,planiceps,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Flat-headed Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,planiceps,PUPL-02,652,Puma-Puma Plot,U,Terrafirme,Nocturnal
TBS,7/18/2024,7/18/2024,7/18/2024 20:00,7/18/2024 22:50,Night,Frog,Flat-headed Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,planiceps,HAPL-01,2220,Harpia Plot-Harpia-Matapalo,U,Varzea,Nocturnal
TBS,7/20/2024,7/20/2024,7/20/2024 20:06,7/20/2024 23:51,Night,Frog,Flat-headed Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,planiceps,PUPL-10,248,Puma-Puma Plot,U,Terrafirme,Nocturnal
TBS,6/6/2025,6/6/2025,6/6/2025 20:08,6/6/2025 23:02,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,MAPO-03,388,Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa,U,Terrafirme,Nocturnal
TBS,6/7/2025,6/7/2025,6/7/2025 19:59,6/7/2025 22:26,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,DANT-01,591,Guacamayo-Danta-Lago,U,Terrafirme,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
YRS,6/15/2025,6/15/2025,6/15/2025 20:34,6/15/2025 23:24,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,FPIN-01,1053,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Varzea,Nocturnal
YRS,6/15/2025,6/15/2025,6/15/2025 20:34,6/15/2025 23:24,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,FPPE-05,291,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Varzea,Nocturnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PERU-03,175,Coca-Ceiba-Peru-Tiputini-Peru,U,Terrafirme,Nocturnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PERU-01,250,Ceiba-Peru,C,Terrafirme,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PERU-02,738,Ceiba-Peru,C,Terrafirme,Nocturnal
TBS,7/10/2024,7/10/2024,7/10/2024 20:07,7/10/2024 22:58,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,LAGO-01,719,Guacamayo-Danta-Lago,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/17/2024,7/17/2024,7/17/2024 20:14,7/17/2024 23:22,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PUPL-04,411,Puma-Puma Plot,U,Varzea,Nocturnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,TINA-02,509,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,GARZ-01,223,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,YCHO-02,691,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,U,Varzea,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,GAWA-02,650,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,G,Varzea,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PERU-02,738,Peru-Ceiba,U,Varzea,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,PERU-02,738,Peru-Ceiba,U,Terrafirme,Nocturnal
YRS,8/1/2024,8/1/2024,8/1/2024 20:07,8/1/2024 22:19,Night,Frog,Manaus Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,taurinus,TINA-02,509,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Nocturnal
TBS,6/4/2025,6/4/2025,6/4/2025 20:12,6/4/2025 22:32,Night,Frog,Tan-faced Spiny-backed Frog,Yes,Hylidae,Osteocephalus,fuscifacies,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,6/3/2025,6/3/2025,6/3/2025 20:49,6/3/2025 23:05,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,CHIO-02,1000,Numa-Chichico,U,Varzea,Nocturnal
TBS,6/4/2025,6/4/2025,6/4/2025 20:12,6/4/2025 22:32,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,6/7/2025,6/7/2025,6/7/2025 19:59,6/7/2025 22:26,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,DANT-01,591,Guacamayo-Danta-Lago,U,Terrafirme,Nocturnal
TBS,6/7/2025,6/7/2025,6/7/2025 19:59,6/7/2025 22:26,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-01,719,Guacamayo-Danta-Lago,U,Varzea,Nocturnal
YRS,6/9/2025,6/9/2025,6/9/2025 20:15,6/9/2025 23:03,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,BARI-02,183,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,G,Terrafirme,Nocturnal
YRS,6/10/2025,6/10/2025,6/10/2025 20:07,6/10/2025 22:33,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,PERU-02,738,Ceiba-Peru,U,Terrafirme,Nocturnal
YRS,6/10/2025,6/10/2025,6/10/2025 20:07,6/10/2025 22:33,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,PERU-02,738,Ceiba-Peru,U,Terrafirme,Nocturnal
YRS,6/10/2025,6/10/2025,6/10/2025 20:07,6/10/2025 22:33,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,PERU-02,738,Ceiba-Peru,U,Terrafirme,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GAWA-03,692,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,NAPO-05,243,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Terrafirme,Nocturnal
YRS,6/12/2025,6/12/2025,6/12/2025 20:01,6/12/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,TUCA-01,240,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Terrafirme,Nocturnal
YRS,6/17/2025,6/17/2025,6/17/2025 20:17,6/17/2025 23:35,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,FPPE-02,2520,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,6/17/2025,6/17/2025,6/17/2025 20:17,6/17/2025 23:35,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,FPPE-02,2520,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,6/17/2025,6/17/2025,6/17/2025 20:17,6/17/2025 23:35,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,FPPE-02,2520,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,6/18/2025,6/18/2025,6/18/2025 20:47,6/18/2025 22:56,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,MIRA-02,592,Mirador,U,Terrafirme,Nocturnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,PARA-01,3522,Parahuaco,U,Varzea,Nocturnal
TBS,6/29/2025,6/29/2025,6/29/2025 20:08,6/29/2025 23:03,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,NUMA-02,268,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,U,Varzea,Nocturnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,ANAC-01,388,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,NAPO-02,419,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Varzea,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,NAPO-03,157,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,G,Terrafirme,Nocturnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,TINA-02,509,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Terrafirme,Nocturnal
YRS,7/11/2025,7/11/2025,7/11/2025 20:14,7/11/2025 22:40,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GAWA-01,272,Gawape-Chorongo-Kinkajou,U,Varzea,Nocturnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,MIRA-01,550,Mirador,U,Terrafirme,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Terrafirme,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,CEIB-02,463,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Terrafirme,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,MIRA-01,550,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Varzea,Nocturnal
YRS,7/16/2025,7/16/2025,7/16/2025 20:21,7/16/2025 22:24,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,MIRA-01,550,Coca-Ceiba-Peru-Renacuajo-Mirador,U,Varzea,Nocturnal
TBS,6/22/2024,6/22/2024,6/22/2024 20:06,6/22/2024 22:29,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,6/22/2024,6/22/2024,6/22/2024 20:06,6/22/2024 22:29,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,MUPO-01,410,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,U,Varzea,Nocturnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Nocturnal
TBS,7/10/2024,7/10/2024,7/10/2024 20:07,7/10/2024 22:58,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,GUAC-01,230,Guacamayo-Danta-Lago,U,Varzea,Nocturnal
TBS,7/10/2024,7/10/2024,7/10/2024 20:07,7/10/2024 22:58,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,DANT-01,591,Guacamayo-Danta-Lago,C,Terrafirme,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,TINA-02,509,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,KINK-01,321,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,U,Terrafirme,Nocturnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,YCHO-02,691,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,U,Terrafirme,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,PERU-03,175,Peru-Ceiba,U,Terrafirme,Nocturnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,CEIB-01,490,Peru-Ceiba,U,Varzea,Nocturnal
YRS,8/1/2024,8/1/2024,8/1/2024 20:07,8/1/2024 22:19,Night,Frog,Yasuni Spiny-backed Treefrog,Yes,Hylidae,Osteocephalus,yasuni,NAPO-02,419,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Nocturnal
YRS,6/14/2025,6/14/2025,6/14/2025 20:04,6/14/2025 22:40,Night,Frog,Tarsier Leaf Frog,Yes,Hylidae,Phyllomedusa,tarsius,TINA-02,509,Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus,U,Varzea,Nocturnal
YRS,7/6/2024,7/6/2024,7/6/2024 20:29,7/6/2024 23:28,Night,Frog,Tarsier Leaf Frog,Yes,Hylidae,Phyllomedusa,tarsius,FPPE-04,662,Forest Plot Perimeter,U,Terrafirme,Nocturnal
YRS,6/18/2025,6/18/2025,6/18/2025 20:47,6/18/2025 22:56,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,MIRA-02,592,Mirador,U,Varzea,Nocturnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,White-lined Leaf Frog,Yes,Hylidae,Phyllomedusa,vaillantii,PUMA-01,750,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Nocturnal
